id_hotel|id_ciudad|nombre_hotel|descripcion_hotel|tarjeta_hotel|ubicacion_hotel|direccion_hotel|web_hotel|clasificacion_hotel|foto_hotel|latitud|longitud
91|11|Hotel Howard Johnson Loja|El hotel Howard Johnson Loja se encuentra en la ciudadela Zamora, sector residencial que se caracteriza por su seguridad y tranquilidad. Estamos a 5 minutos del centro de la ciudad y a 45 minutos del aeropuerto de Catamayo.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Av. Zoilo Rodriguez y Antisana|www.ghlhoteles.com|5|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Johnsonloja1g.jpg|-3.993363|-79.197523
92|11|Hotel Grand Victoria Boutique|"En Loja, capital musical del Ecuador, en el corazón de su Centro Histórico y, a pocos metros de la Plaza Central, la casona lojana de arquitectura republicana que guarda celosamente el privilegio de haber sido testigo de la creación musical mas importante de esta tierra... el ""Alma Lojana"", abre sus puertas como el Grand Victoria Boutique Hotel."|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la Ciudad|Bernardo Valdivieso 06-50 y Colón|www.grandvictoriabh.com|5|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Grandvictoria1g.jpg|-3.995775|-79.201271
93|11|Hotel Bombuscaro|Ubicado en el centro de la ciudad, en la zona comercial de Loja, ofrece las comodidades que un huésped de primera clase merece. Nuestra intención es brindarle el servicio más exclusivo para que usted, sus colaboradores e invitados sientan nuestra hospitalidad.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Av. 10 de Agosto y Universitaria|www.bombuscaro.com.ec|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Bombuscaro1g.jpg|-3.997260|-79.204605
94|11|Hotel Libertador|Ubicado en pleno centro histórico de la ciudad cerca al área comercial, política y cultural de la ciudad. A 5 minutos del Terminal Terrestre, y a 45 minutos del Aeropuerto.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Colón 1430 y Bolívar|www.hotellibertador.com.ec|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Libertador1g.jpg|-3.995401|-79.202537
95|11|Hotel Quo Vadis|Somos un nuevo concepto hotelero al servicio de la hermosa Ciudad de Loja y sus visitantes, nuestra estratégica ubicación lo comunica rápidamente con el Terminal Terrestre; proporcionando un acceso privilegiado a la zona bancaria, financiera y recreativa de nuestra ciudad; siendo el punto de enlace con las tres vías que lo dirigen hacia la Costa, Sierra y Oriente.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Av. Isidro Ayora s/n y Av. 8 de Diciembre|www.quovadishotel.com.ec|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Quovadis1g.jpg|-3.976883|-79.203674
96|11|Hotel Zamorano Real Hotel|Situado en el centro comercial y turístico de la ciudad de Loja, el Zamorano Real ofrece una ubicación ventajosa al estar cerca del centro del casco histórico y de los exclusivos distritos financieros y de negocios. Zamorano Real Hotel les da la más cordial bienvenida a nuestros huéspedes y visitantes !|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Miguel Riofrío 1462 entre Bolívar y Sucre|www.zamoranorealhotel.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Zamoranoreal1g.jpg|-3.999326|-79.202322
97|11|Hotel Podocarpus|El Hotel Podocarpus está ubicado en el corazón de la ciudad de LOJA, a dos cuadras de la Plaza Central, se encuentra rodeado de los más importantes centros culturales, comerciales y financieros, esto le permite que se encuentre siempre conectado con todos los ejes de desarrollo del Cantón y Provincia.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|José A. Eguiguren 1650 y 18 de Noviembre|www.hotelpodocarpus.com.ec|3|http://st-listas.20minutos.es/images/2013-06/362394/4045957_640px.jpg?1370309596|-3.996364|-79.204565
98|11|Hotel Cristal Palace|El Hotel Cristal Palace brinda a nuestros visitantes nacionales y extranjeros 31 cómodas habitaciones alfombradas con TV Cable, baño privado, ducha de agua caliente y teléfono digital con discado directo. Además, nuestra ubicación en el centro de la ciudad le permite una fácil movilización para sus recorridos turísticos y comerciales.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Av. Universitaria 09-10 y Rocafuerte||3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Cristalpalace1g.jpg|-3.998440|-79.204688
99|12|Hoter El Galpón|Con una vista privilegiada de la ciudad de Riobamba, Estamos a solo minutos de las oficinas de negocios, centro histórico, museos y estación del ferrocarril brindando a más de confort cercanía a todo en su viaje de negocios o placer.|Aceptamos MasterCard / Visa / Diners Club|Dentro de la ciudad|Argentinos y Carlos Zambrano|www.hotelgalpon.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Galpon1g.jpg|-1.663288|-78.656176
100|12|Hotel Chimborazo Internacional|El Hotel Chimborazo Internacional de la ciudad de Riobamba es un hotel de primera categoría, que está ubicado en un sitio privilegiado de la urbe, en la parte más alta de la ciudad, convirtiéndose en un auténtico mirador de los nevados: Chimborazo, Carihuairazo, Altar y Tungurahua.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Los Nogales y Argentinos|www.hotelchimborazo.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Chimborazo1g.jpg|-1.664212|-78.660014
101|12|Hotel El Molino|Somos una empresa familiar en constante crecimiento ubicada en la zona centro de la ciudad de Riobamba, lideres en la comercialización de servicios de hospedaje para la zona central, nuestra atención es basada en altos estándares de servicio. Cumpliendo con nuestra misión nos esforzamos en lograr la total satisfacción y fidelidad de nuestros huéspedes, por ello brindamos un ambiente cálido de bienvenida a todos quienes visitan esta mágica provincia.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Duchicela 4213 y Unidad Nacional|www.hotelelmolino.com.ec|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Elmolino7g.jpg|-1.667411|-78.662005
102|12|Hotel Zeus|Ubicada en la provincia de Chimborazo, la ciudad de Riobamba se enclava geográficamente en el centro del Ecuador, a un promedio de 3 horas 30 minutos por vía terrestre, de Guayaquil, Quito, Cuenca y el Puyo. Hotel Zeus, estratégicamente ubicado, diseños armónicos, tecnología y confort para brindar a nuestros huéspedes la cálida atención personalizada que es nuestra tradición.|Aceptamos Diners / Mastercard / Visa|Dentro de la ciudad|Av. Daniel León Borja 4129 y Duchicela|www.hotelzeus.com.ec|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Zeus1g.jpg|-1.664211|-78.659970
103|12|Hotel Hacienda Abraspungo|Hacienda Abraspungo, el lugar ideal para disfrutar de la tranquilidad y belleza del paisaje andino, es una hostería de primera categoría que le ofrece un servicio personalizado en sus cómodas y acogedoras instalaciones, las mismas que fueron diseñadas con el objetivo de satisfacer todas las necesidades de nuestros clientes.|Aceptamos American Express / Diners / Mastercard / Visa|Fuera de la Ciudad|Vía Riobamba a Guano, Km 3.5|www.haciendaabraspungo.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Abraspungo1g.jpg|-1.639974|-78.640689
104|13|Hostería La Mirage Garden Hotel & Spa|Localizado sobre una ladera Andina, se encuentra a unas 2 horas - en vehículo – hacia el norte desde la ciudad de Quito, La Mirage es un resort moderno que fue construido en 1985 sobre las tierras de una vieja hacienda de más de 200 años. Jardines fragantes llenos de colibríes, 23 amplias habitaciones y suites exquisitamente amobladas y decoradas, servicio impecable y la exclusiva cocina gourmet caracterizan lo que es la experiencia La Mirage. Detalles que lo distinguen como único miembro en el Ecuador de la reconocida Asociación Relais & Chateaux, desde 1997.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Calle 10 de Agosto|www.mirage.com.ec|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Mirage1g.gif|0.483296|-78.333349
105|14|Hostería Mantaraya Lodge|El Hotel Mantaraya está ubicado en el Parque Nacional Machalilla en la provincia de Manabi, a tan solo 15 minutos de Puerto López. Machalilla es considerado como uno de los mejores sitios para la observación de Ballenas Jorobadas, pesca deportiva y buceo. Los visitantes podrán disfrutar también de interesantes sitios arqueológicos y museos, así como del tour de día completo a la Isla de la Plata y un recorrido por el pueblo donde los artesanos elaboran los famosos Sombreros de Panamá, entre otros sitios turísticos y fabulosas playas.|Aceptamos American Express / Diners / Mastercard / Visa|Fuera de la Ciudad|2,5 km al Sur de Puerto López|www.mantarayalodge.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Mantaraya1g.jpg|-1.562370|-80.805835
106|14|Hostería La Barquita Lodge & SPA|Bienvenidos a Hostería La Barquita, un Hotel de playa fascinante. Escogieron el mejor lugar de la costa ecuatoriana para disfrutar de unas merecidas vacaciones. Desde ahora les deseamos un Feliz Viaje y estamos seguros que les encantará.|American Express/ Diners/ Mastercard/ Visa/ Discover|Playa|Cdla. 12 de octubre, entre Puerto Rico y Las Tunas|www.hosterialabarquita.com|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Labarquita1g.jpg|-1.647749|-80.826421
107|15|Hotel Bellavista|La Hostería Bellavista Resort & Spa, con administración Suiza desde 1989, está situada a tan solo 96 km de Guayaquil, en el cantón General Villamil (Playas), que fue reconocido por la UNESCO como el segundo mejor clima del mundo y tiene además una extensa playa de más de 15 km. Es un establecimiento de primera categoría que cuenta con todos los servicios.|Aceptamos American Express / Diners / Mastercard / Visa|Playa: Frente al Mar|Vía Data, Km. 2 (Playas)|www.hosteriabellavista.com.ec|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Bellavista1g.jpg|-2.653595|-80.378593
108|15|Hostería Sinfonía del Mar|Hostería Sinfonía del Mar está ubicada en General Villamil Playas, en una área de 5.000 m2 al pie del mar. En la actualidad Playas es el único balneario de mar de la Provincia del Guayas, el sector denominado la vía a Data va bordeando el Océano Pacífico, a la altura del Km. 6 frente al mar se localiza nuestra Hostería, en la que nuestros huéspedes podrán disfrutar sus actividades en el día y de un plácido descanso en la noche, arrullados con el sonido que producen al reventar las olas del mar.|Aceptamos American Express / Diners / Mastercard / Visa|Playa: Frente al Mar|Km 6 vía Playas|www.hosteriasinfoniadelmar.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Sinfonia5g.jpg|-2.679078|-80.357255
109|16|Hotel El Auca|Con más de 40 años de trayectoria, somos el primer hotel en Francisco de Orellana. Estamos localizados junto al Parque Central a pocos pasos del Malecón: Ven y visita El Coca, cuna de culturas, somos el puerto de entrada al Yasuní y a muchos otros lugares que deberías conocer. ¡Te esperamos!|Aceptamos Diners / Mastercard / Visa|Dentro de la ciudad|Calle Napo y García Moreno (esq.)|www.hotelelauca.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Elauca1g.jpg|-0.471598|-76.984428
110|16|Hotel ManateeAmazon Explorer|Manatee Amazon Explorer es un hotel flotante, único crucero de expedición que opera en el Bosque Húmedo Tropical de la Amazonía Ecuatoriana. Los turistas pueden explorar sitios como las áreas protegidas Yasuní y Limoncocha. Manatee promueve la conservación a través de visitas respetando el entorno natural y cultural al interactuar con los pobladores.|Aceptamos American Express / Diners / Mastercard / Visa. Consumos a bordo únicamente efectivo y travel checks.|Selva|Río Napo|www.manateeamazonexplorer.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Manatee1g.jpg|-0.438324|-76.795809
111|16|Hostal El Marquéz del Coca|El Marquéz del Coca ubicado en el sector comercial del cantón Francisco de Orellena, cuna de riquezas culturales, naturales y gastronómicas, un lugar maravilloso en la selva ecuatoriana cerca de todos los servicios básicos que la vida moderna nos brinda, confort y elegancia en un solo lugar.||Dentro de la ciudad|Calle Napo y Juan Montalvo|www.elmarquezhotelcoca.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Marquezcoca1g.jpg|-0.470041|-76.985680
112|16|Gran Hotel Bosque Dorado|Es un placer presentarles y poner a sus órdenes al Gran Hotel Bosque Dorado situado en la bella provincia de Orellana en la Av. 09 de Octubre y Putumayo (Altos del SRI) a solo 15 minutos del Aeropuerto Francisco de Orellana.||Dentro de la ciudad|Av. 9 de Octubre y Putumayo (Altos del SRI)|www.granhotelbosquedorado.com|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Bosquedorado1g.jpg|-0.457199|-76.993738
113|16|Hostal Residencial Williams|Ven y disfruta del último paraíso en la amazonía el hostal Residencial “Williams” te da la bienvenida y te ofrece en nuestras instalaciones tranquilidad, elegancia, confort y buen servicio el tiempo que visites Francisco de Orellana y que tu estadía sea de lo mejor en nuestra cuidad.||Dentro de la ciudad|Amazonas y García Moreno||2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Williams3g.jpg|-0.472878|-76.986420
114|16|Hotal Coca Imperial|Es un placer atenderle. Estamos ubicados en el centro de la ciudad Francisco de Orellana, cuna de bellezas ancestrales, naturales, culturales y gastronómicas, una ciudad encantadora ubicada en la Amazonía ecuatoriana que cuenta con todos los servicios básicos que la modernidad nos ofrece. Ven y visita El Coca, el último paraíso ¡Te esperamos!||Dentro de la ciudad|Calle Quito y Guayaquil||2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Cocaimperial1g.jpg|-0.469515|-76.986324
115|17|Hotel Grand Hotel Santo Domingo|Grand Hotel Santo Domingo se caracteriza por ser el mejor hotel de la zona, con una ubicación privilegiada, como es el corazón comercial y financiero de la ciudad colorada situada a 2 ½ horas de Quito, capital del Ecuador.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Av. Río Toachi y Galápagos|www.grandhotelsantodomingo.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/GHSDomingo1g.jpg|-0.254618|-79.163677
116|18|Hotel Apart Esmeraldas|Viva una experiencia inolvidable en su viaje de negocios o turismo. El Hotel Apart Esmeraldas, localizado en la zona comercial de la ciudad y a pocas cuadras de las principales instituciones públicas de la provincia, se distingue por ofrecer a sus huéspedes, ejecutivos y familias, un trato personalizado. Nuestro hotel cuenta con todas las comodidades y facilidades para hacer placentera su estadía.|Aceptamos American Express/ Diners/ Mastercard/ Visa|Dentro de la ciudad|Av. Libertad 407 y Ramón Tello|www.aparthotelesmeraldas.net|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Esmeraldas1g.jpg|-|-
117|19|Hotel Oro Verde Machala|Bienvenido al Hotel Oro Verde, el primero y único establecimiento de lujo en Machala, situado en la entrada de la más exclusiva área residencial Unioro, a tan sólo 10 minutos del centro de la ciudad y 35 minutos del aeropuerto. Este hermoso hotel construido al estilo New México - Santa Fé, con amplios jardines tropicales e instalaciones de lujo. Usted disfrutará de la selección más amplia y exclusiva comida gourmet acompañada de excelencia en atención y hospitalidad que caracterizan a la cadena Oro Verde Hotels.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Circunvalación Norte y Gral. Telmo Sandoval|www.oroverdehotels.com|5|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Oroverdemch1g.jpg|-3.261879|-79.941099
118|20|Hostería Hakuna Matata|Una joya entre los Andes y la Amazonía, un lugar único ideal para hedonistas en el corazón del Ecuador, lejos de los trillados caminos turísticos, encontrará un lugar donde ¡todo es posible! del descanso absoluto hasta la adrenalina total… Ofrecemos servicio personalizado, alojamiento de primera calidad, comida exquisita, actividades y excursiones únicas.||Fuera de la Ciudad|Via Chaupi Shungo km 3.9|www.hakunamat.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Hakuna1g.jpg|-|-
119|21|Hostería Los Almendros|Hostería Los Almendros está localizada en Catamayo, a 3 minutos del Aeropuerto de la provincia de Loja. Disponemos de 22 confortables habitaciones - individuales y dobles - y cabañas familiares, con capacidad para albergar hasta 100 huéspedes. Nuestras amplias áreas y la diversidad de servicios que ofrecemos en restaurante, recreación, diversión y salas para eventos, garantizarán que disfrute al máximo su estadía. Bienvenidos...||Fuera de la Ciudad|Av. Isidro Ayora Km 1 1/2 vía a la costa||2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Almendros1g.jpg|-|-
120|22|Garden Hotel San José|A solo 18 minutos del Nuevo Aeropuerto Internacional Mariscal Sucre, en Puembo, se encuentra el lugar perfecto para que usted pueda relajarse y descansar, rodeado de hermosos jardines: Garden Hotel San José (antes Hostería San José). RELÁJESE… ES NUESTRA NATURALEZA.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Manuel Burbano s/n Km. 1.5 (Puembo)|www.gardenhotelsanjose.com|4|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Sanjose1g.jpg|-0.181975|-78.356058
121|22|Hostería Rincón de Puembo|La Hostería nace en una acogedora y plácida casa de campo familiar en la Parroquia de Puembo, lugar privilegiado por su clima cálido y la bondad de su tierra y gente. Con el pasar del tiempo se transforma en el bellísimo “Rincón de Puembo” creado exclusivamente para satisfacer con excelencia, las necesidades de nuestros clientes en eventos familiares y en Reuniones Empresariales.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Manuel Burbano 1436 (Puembo)|www.rincondepuembo.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Rincon2g.jpg|-0.173725|-78.360468
122|23|Hostería Rumipamba de las Rosas|La Hostería Rumipamba de las Rosas, ubicada en la población de Salcedo, fue una antigua hacienda que con mucha imaginación y buen gusto fue transformada en un singular hotel donde hoy se puede disfrutar de toda la comodidad y el confort moderno en un entorno campestre único. Su decoración tan particular la conforman antiguos elementos cotidianos transformados en útiles artefactos; lámparas, mesas y artículos decorativos fueron alguna vez la herradura de un caballo o el telar de un artesano, cada rincón de la hostería cuenta con su propia historia donde se mezclan la armonía de la naturaleza con el descanso, el relax, el entretenimiento y la mejor gastronomía de la zona.|Aceptamos American Express / Diners / Mastercard / Visa|Dentro de la ciudad|Av. Norte 35-01 y Eloy Yerovi|www.rumipamba.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Rumipamba1g.jpg|-1037427|-78.591122
123|24|Cabañas Suchipakari Jungle Lodge|Experimente la Amazonía Ecuatoriana en una forma distinta. Nuestro Lodge está localizado en la Zona del Alto Napo a unos 25 minutos de Puerto Misahuallí donde iniciarán nuestros servicios. Contamos con un ambiente acogedor y una hermosa vista a la Selva. La capacidad total del Lodge es de 40 personas y se garantiza un trato personalizado de alta calidad.||Fuera de la Ciudad|Comunidad Pusuno Bajo, Parroquia de Misahuallí|www.suchipakari.com|3|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Suchipakari1g.gif|-1.018808|-77.600303
124|24|Hostal Villa Belén|El Hostal Villa Belén, está situado en un lugar privilegiado de la ciudad, en la avenida Jumandy a pocas cuadras del centro, usted encontrara en él un lugar muy confortable, rodeado de naturaleza y tranquilidad, brindando un excelente servicio con ambiente familiar, ofreciendo a sus clientes la facilidad para hacer de su viaje de negocios o de turismo un momento inolvidable.||Dentro de la ciudad|Av. Jumandy entre Unión y Progreso|www.hostalvillabelen.com|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Villabelen1g.gif|-0.996281|-77.813652
125|24|Hostería Hacienda San Isidro|Hostería Hacienda San Isidro, es un maravilloso lugar donde se puede disfrutar de la selva amazónica, la vida en el campo, sin alejarnos de la comodidad y el confort moderno de la ciudad. Es un entorno campestre único en la Amazonía, área resplandeciente y biodiversa, rodeado por ríos y quebradas. La Hacienda San Isidro ofrece a sus huéspedes la posibilidad de encontrarse inmersos en la riqueza y la tranquilidad que esta región brinda. Localizado a tan solo 15 minutos de la ciudad del Tena, en la mitad de la vía hacia Puerto Misahuallí.||Fuera de la Ciudad|Vía Tena - Misahuallí Km 10|www.actiweb.es/haciendasanisidro|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Sanisidro1g.gif|-1.031521|-77.666370
126|24|Hostería Terra Luna Lodge|Prepárese para un descanso placentero y duradero, lleno de vegetación, relax, esparcimiento, que solo nuestra hostería puede brindar. TERRALUNA, fue creada con esta visión, la de crear un ambiente tranquilo y comodidad, con el confort que la tecnología lo permite, experimente una nueva forma de vivir la Amazonía.||Fuera de la Ciudad|Barrio Amazonas|www.terralunalodge.com|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Terraluna1g.jpg|-0.982662|-77.812984
127|24|Hotel Sirenis Amazonia|La estratégica ubicación del Hotel Sirenis Amazonía, localizado en el sector comercial de la ciudad de Tena, le permitirá acceder en cortas distancias a todo tipo de actividades culturales, de negocios y de una amplia gama de actividades turísticas. El hotel tiene inmejorables instalaciones para brindar un cómodo hospedaje a quienes visitan esta hermosa ciudad.||Dentro de la ciudad|Simón Bolívar 349 y Amazonas|www.sirenisamazonia.com|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Sirenis1g.jpg|-|-
128|25|Hostería Oasis|"Hace 18 años, a solo 90 Km de la frontera con Colombia y a 150 Km de Quito, en el cálido Valle del Chota, entre verdes palmeras y hermosos jardines, nace una idea entre espinos, piedras y sol: OASIS HOSTERIA. ""OASIS"" es ""El Oasis"" en el Valle del Chota por su vegetación e instalaciones. Es el lugar donde puede disfrutar de estas ventajas, en la presentación del grupo musical de bomba, recorrido en chiva por el valle conociendo los pueblos de nuestros famosos futbolistas, trapiche, plantaciones de uva, mangos, caña de azúcar, etc."|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Panamericana Norte Km. 39 (Valle del Chota)|www.oasishosteria.com.ec|2|http://www.hotelesecuador.com.ec/imagenes/hoteles/grandes/Oasis1g.jpg|0.362715|-78.130622
129|1|Hotel Finlandia|El Hotel Finlandia se encuentra en el distrito financiero, presenta unas instalaciones modernas y una decoración cálida y ofrece habitaciones con conexión Wi-Fi gratuita y TV de plasma. Además, se sirve el desayuno y hay un restaurante. El centro histórico está a 20 minutos en coche. Las habitaciones del Finlandia Hotel están decoradas en tonos alegres y disponen de ventanas grandes que dan mucha claridad. Todas cuentan con escritorio. Los huéspedes reciben una botella de agua gratuita.|Aceptamos American Express, Visa, MasterCard, Dinners Club, Discover|Dentro de la ciudad|Finlandia 32-129, 170150 Quito, Ecuador|http://hotelfinlandiaquito.com/|3|http://www.letsbookhotel.com/img/max300/191/19188191.jpg|-0.179744|-78.480683
130|19|Grand Hotel Americano|El Grand Hotel Americano ofrece increíbles servicios, así como una estratégica ubicación en la mejor zona comercial de la ciudad de Machala, a pocos minutos de los principales atractivos turísticos como las playas de Jambeli, Bajo Alto, el bosque petrificado de Puyando, Zaruma ciudad histórica patrimonio cultural del Ecuador, entre otros.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|9 de Octubre y Tarqui (esq)|http://www.hotelesmachala.com/|4|http://www.buenavista.com.ec/buenavista/imagenes/grand_hotel_americano-machala1.jpg|-3.261299|-79.956389
131|19|Regal Hotel|Regal Hotel fue creado con la finalidad de brindar un servicio de calidad, para que los turistas nacionales y extranjeros puedan disfrutar de un lugar agradable para descansar. Ubicado en la Capital Bananera del Mundo, Machala, a solo pocos paso del centro bancario y comercial.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Calle Bolivar entre Guayas y Ayacucho|http://www.regalhotel.com.ec/|4|http://www.regalhotel.com.ec/hotel-fachadas.jpg|-3.259098|-79.960819
132|19|Hostal Ecuatoriano|El Hostal Ecuatoriano  brinda a sus huéspedes una ubicación práctica en la ciudad de Machala, tanto para viajeros de negocios como para turistas. El personal calificado le dará la bienvenida como en casa, con todas las comodidades de un hotel de lujo, que lo harán disfrutar de una nueva concepción del alojamiento.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Av. 25 de Junio y Colon (esq)|http://www.hotelecuatoriano.com/|3|http://server.ecostravel.com/imagenes/fotos_hostal_ecuatoriano_machala.jpg|-3.261515|-79.955460
133|19|Centro Hostal|Centro Hostal está ubicado en en el corazón de la ciudad de Machala, a una cuadra del Parque Central. Resulta ideal para el viajero de negocios por su excelente ubicación, la comodidad de sus instalaciones y el excelente trato personalizado. Los huéspedes comprobarán que este hostal, orientado a brindar servicios de alto nivel a través de comodidades y características extraordinarias, ofrece los servicios de cafetería y bar, servicio de Internet gratuito, caja de seguridad, sala de eventos, garaje y guardianía permanente.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Guayas y sucre|-|3|http://www.centrohotelmachala.com/Imagen/Hotel.gif|-3.256917|-79.959646
134|19|Hosteria El Manatial|Hostería El Manantial se caracteriza por su personalidad y naturaleza artística. Ubicado en el valle de Saracay km. 3 vía a Piñas, rodeado por montañas, árboles frutales junto a un pacífico río. Diseñado para cubrir las necesidades del viajero, donde podrá disfrutar de grandes y especiales momentos junto a sus seres queridos. Aquí se puede realizar varias actividades como paseos a caballo o cabalgatas a los largo de 62 hectáreas, completando con un espectacular avistamiento de colibríes.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Valle de Saracay kilómetro 3 Vía a Piñas|http://www.elmanantial.com.ec/|4|http://www.elmanantial.com.ec/slides/FRONTAL.jpg|-3.652589|-79.837463
135|26|Hotel La Colina Guaranda|El Hotel La Colina se encuentra estratégicamente ubicado en el centro de la ciudad de Guaranda, en la cima de una hermosa colina, siendo una excelente opción para aquellos que buscan un hotel moderno y confortable para sus viajes de negocios o placer. Al tener esta privilegiada ubicación no se necesita de largos viajes para visitar los lugares más importantes de la ciudad. Fundado en el año de 1980, ofrece un esmerado servicio para su comodidad, descanso y seguridad. La Colina cuenta con servicio de cafetería, servicio a la habitación, salón múltiple La Rueda para seminario, conferencias o recepciones. Además una piscina temperada con servicio de sauna, turco e hidromasaje; amplias áreas verdes, jardines y juegos infantiles.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Av. Guayaquil 117 y Bellavista Alta|http://www.complejolacolina.com/|4|http://www.complejolacolina.com/index_archivos/image3611.jpg|-1.591656|-79.001254
136|26|Hotel El Tambo Libertador|Hotel Tambo El Libertador está estratégicamente ubicado en el centro de la Ciudad de Guaranda, cerca a lugares donde usted podrá desarrollar actividades comerciales y de negocios, convirtiéndose en la mejor alternativa para su hospedaje.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Av. Guayaquil, frente a Jefatura Provincial de Tránsito.|http://www.hoteltambolibertador.com/|4|http://media-cdn.tripadvisor.com/media/photo-o/03/80/7a/77/hotel-tambo-el-libertador.jpg|-1.593078|-79.003943
137|26|Hotel Márquez Guaranda|Hotel Márquez le ofrece una ubicación estratégica en el centro comercial y turístico de la ciudad de Guaranda, con el mejor servicio y amenidades para que disfrute de una placentera estadía. Desde el hotel podrá acceder fácilmente a todas las paradas de buses para desplazarte a otros puntos de la ciudad. Hotel Márquez propone un clima amistoso y familiar, contando con los servicios necesarios para que tu estadía sea placentera. En el restaurante podrá degustar platillos tradicionales.|-|Dentro de la ciudad|10 de Agosto S/N y Eloy Alfaro|-|3|http://guaranda-sucre.gov.co/apc-aa-files/31633333343031633038656239656431/img11442.jpg|-1.934848|-78.709819
138|26|Hostal Las Flores Guaranda|Hostal Las Flores es el lugar para su descanso en una agradable ambiente, en el que se ha cuidado cada detalle para que su estadía sea placentera en sus viajes de negocios o familiares. Se distingue por la calidez de su servicio así como seguridad en sus instalaciones, orientado a brindar la mejor calidad y servicios para asegurar el total confort de sus huéspedes haciendo de su estancia una experiencia única y especial.|-|Dentro de la ciudad|10 de Agosto S/N y Eloy Alfaro|-|3|http://www.extra.ec/media/ediciones//20111121/provincias/20112011_083820.jpg|-1.595372|-79.000397
